Year,Date,Home Team,Away Team,Home Score,Away Score,Shootout,Tournament,City,Country,Neutral Venue,Winning Team,first_shooter,Losing Team
2021,2021-06-19,Germany,Portugal,4.0,2.0,False,UEFA Euro,Munich,Germany,False,Germany,,Portugal
2021,2021-06-20,Italy,Wales,1.0,0.0,False,UEFA Euro,Rome,Italy,False,Italy,,Wales
2021,2021-06-20,Switzerland,Turkey,3.0,1.0,False,UEFA Euro,Baku,Azerbaijan,True,Switzerland,,Turkey
2021,2021-06-21,Denmark,Russia,4.0,1.0,False,UEFA Euro,Copenhagen,Denmark,False,Denmark,,Russia
2021,2021-06-21,Finland,Belgium,0.0,2.0,False,UEFA Euro,Saint Petersburg,Russia,True,Belgium,,Finland
2021,2021-06-21,Netherlands,North Macedonia,3.0,0.0,False,UEFA Euro,Amsterdam,Netherlands,False,Netherlands,,North Macedonia
2021,2021-06-21,Ukraine,Austria,0.0,1.0,False,UEFA Euro,Bucharest,Romania,True,Austria,,Ukraine
2021,2021-06-22,Scotland,Croatia,1.0,3.0,False,UEFA Euro,Glasgow,Scotland,False,Croatia,,Scotland
2021,2021-06-22,England,Czech Republic,1.0,0.0,False,UEFA Euro,London,England,False,England,,Czech Republic
2021,2021-06-23,Spain,Slovakia,5.0,0.0,False,UEFA Euro,Seville,Spain,False,Spain,,Slovakia
2021,2021-06-23,Sweden,Poland,3.0,2.0,False,UEFA Euro,Saint Petersburg,Russia,True,Sweden,,Poland
2021,2021-06-23,Germany,Hungary,2.0,2.0,False,UEFA Euro,Munich,Germany,False,Draw,,Draw
2021,2021-06-23,Portugal,France,2.0,2.0,False,UEFA Euro,Budapest,Hungary,True,Draw,,Draw
2021,2021-06-26,Italy,Austria,2.0,1.0,False,UEFA Euro,London,England,True,Italy,,Austria
2021,2021-06-26,Wales,Denmark,0.0,4.0,False,UEFA Euro,Amsterdam,Netherlands,True,Denmark,,Wales
2021,2021-06-27,Netherlands,Czech Republic,0.0,2.0,False,UEFA Euro,Budapest,Hungary,True,Czech Republic,,Netherlands
2021,2021-06-27,Belgium,Portugal,1.0,0.0,False,UEFA Euro,Seville,Spain,True,Belgium,,Portugal
2021,2021-06-28,Croatia,Spain,3.0,5.0,False,UEFA Euro,Copenhagen,Denmark,True,Spain,,Croatia
2021,2021-06-28,France,Switzerland,3.0,3.0,True,UEFA Euro,Bucharest,Romania,True,Switzerland,Switzerland,France
2021,2021-06-29,England,Germany,2.0,0.0,False,UEFA Euro,London,England,False,England,,Germany
2021,2021-06-29,Sweden,Ukraine,1.0,2.0,False,UEFA Euro,Glasgow,Scotland,True,Ukraine,,Sweden
2021,2021-07-02,Switzerland,Spain,1.0,1.0,True,UEFA Euro,Saint Petersburg,Russia,True,Spain,Spain,Switzerland
2021,2021-07-02,Belgium,Italy,1.0,2.0,False,UEFA Euro,Munich,Germany,True,Italy,,Belgium
2021,2021-07-03,Czech Republic,Denmark,1.0,2.0,False,UEFA Euro,Baku,Azerbaijan,True,Denmark,,Czech Republic
2021,2021-07-03,Ukraine,England,0.0,4.0,False,UEFA Euro,Rome,Italy,True,England,,Ukraine
2021,2021-07-06,Italy,Spain,1.0,1.0,True,UEFA Euro,London,England,True,Italy,Italy,Spain
2021,2021-07-07,England,Denmark,2.0,1.0,False,UEFA Euro,London,England,False,England,,Denmark
2021,2021-07-11,England,Italy,1.0,1.0,True,UEFA Euro,London,England,False,Italy,Italy,England
